customer_id,usage_month,monthly_logins,active_users,support_tickets
CUST-0030,2023-06,10.4,3,0
CUST-0030,2023-07,9.8,2,0
CUST-0030,2023-08,9.8,3,1
CUST-0030,2023-09,9.6,2,1
CUST-0030,2023-10,14.6,3,1
CUST-0030,2023-11,11.7,3,1
CUST-0030,2023-12,,3,0
CUST-0030,2024-01,11.7,3,0
CUST-0030,2024-02,13.9,3,1
CUST-0030,2024-03,,2,1
CUST-0030,2024-04,3.4,1,0
CUST-0030,2024-05,16.9,5,0
CUST-0030,2024-06,11.5,2,1
CUST-0030,2024-07,8.9,3,0
CUST-0030,2024-08,8.3,1,0
CUST-0030,2024-09,11.0,3,0
CUST-0030,2024-10,10.6,2,0
CUST-0030,2024-11,11.3,2,0
CUST-0030,2024-12,13.0,5,0
CUST-0030,2025-01,13.1,4,0
CUST-0030,2025-02,10.8,2,0
CUST-0030,2025-03,12.1,3,0
CUST-0030,2025-04,10.6,4,0
CUST-0030,2025-05,13.7,3,0
CUST-0031,2023-06,26.2,6,1
CUST-0031,2023-07,23.4,4,0
CUST-0031,2023-08,23.7,8,0
CUST-0031,2023-09,28.2,7,0
CUST-0031,2023-10,25.5,7,0
CUST-0031,2023-11,26.5,5,2
CUST-0031,2023-12,23.3,6,0
CUST-0031,2024-01,20.8,4,0
CUST-0031,2024-02,24.2,7,0
CUST-0031,2024-03,19.7,4,0
CUST-0031,2024-04,22.1,9,0
CUST-0031,2024-05,,8,1
CUST-0031,2024-06,24.9,9,0
CUST-0031,2024-07,26.7,5,0
CUST-0031,2024-08,28.8,11,0
CUST-0031,2024-09,29.8,13,1
CUST-0031,2024-10,26.3,8,0
CUST-0031,2024-11,24.4,8,1
CUST-0031,2024-12,23.5,6,0
CUST-0031,2025-01,25.7,10,1
CUST-0031,2025-02,,7,0
CUST-0031,2025-03,30.6,7,0
CUST-0031,2025-04,30.1,13,1
CUST-0031,2025-05,22.9,4,0
CUST-0032,2023-05,13.0,5,1
CUST-0032,2023-06,9.4,1,1
CUST-0032,2023-07,14.3,4,2
CUST-0032,2023-08,11.7,2,2
CUST-0032,2023-09,0.4,1,2
CUST-0032,2023-10,10.6,4,2
CUST-0032,2023-11,,1,0
CUST-0032,2023-12,3.7,1,1
CUST-0032,2024-01,8.6,2,4
CUST-0032,2024-02,1.5,1,0
CUST-0032,2024-03,0.0,1,0
CUST-0032,2024-04,0.0,1,2
CUST-0032,2024-05,0.0,1,0
CUST-0032,2024-06,0.0,1,5
CUST-0032,2024-07,3.5,1,0
CUST-0032,2024-08,0.0,1,1
CUST-0032,2024-09,0.0,1,0
CUST-0032,2024-10,0.0,1,1
CUST-0032,2024-11,0.0,1,0
CUST-0032,2024-12,0.0,1,4
CUST-0032,2025-01,0.0,1,1
CUST-0032,2025-02,0.0,1,2
CUST-0032,2025-03,0.0,1,2
CUST-0032,2025-04,0.0,1,2
CUST-0032,2025-05,0.2,1,0
CUST-0033,2023-04,5.1,1,1
CUST-0033,2023-05,10.4,3,0
CUST-0033,2023-06,17.4,4,1
CUST-0033,2023-07,8.4,3,0
CUST-0033,2023-08,0.3,1,0
CUST-0033,2023-09,5.3,1,0
CUST-0033,2023-10,7.6,1,0
CUST-0033,2023-11,1.3,1,0
CUST-0033,2023-12,6.0,1,0
CUST-0033,2024-01,6.3,2,0
CUST-0033,2024-02,14.9,7,0
CUST-0033,2024-03,4.7,1,2
CUST-0033,2024-04,7.6,2,0
CUST-0033,2024-05,10.2,3,0
CUST-0033,2024-06,11.9,4,1
CUST-0033,2024-07,8.6,2,0
CUST-0033,2024-08,9.5,4,0
CUST-0033,2024-09,6.8,1,1
CUST-0033,2024-10,11.1,4,1
CUST-0033,2024-11,12.9,3,0
CUST-0033,2024-12,2.8,1,0
CUST-0033,2025-01,7.3,1,0
CUST-0033,2025-02,5.6,1,0
CUST-0033,2025-03,,1,0
CUST-0033,2025-04,4.6,1,0
CUST-0033,2025-05,4.7,1,0
CUST-0034,2024-06,10.3,3,1
CUST-0034,2024-07,11.2,2,1
CUST-0034,2024-08,10.5,2,0
CUST-0034,2024-09,11.2,2,0
CUST-0034,2024-10,9.3,3,1
CUST-0034,2024-11,17.2,4,2
CUST-0034,2024-12,13.0,2,1
CUST-0034,2025-01,13.7,3,1
CUST-0034,2025-02,8.8,3,0
CUST-0034,2025-03,8.7,3,0
CUST-0034,2025-04,14.3,4,0
CUST-0034,2025-05,14.4,3,0
CUST-0035,2023-12,19.8,5,0
CUST-0035,2024-01,14.1,2,0
CUST-0035,2024-02,17.2,7,0
CUST-0035,2024-03,9.4,2,0
CUST-0035,2024-04,15.1,6,1
CUST-0035,2024-05,12.7,5,0
CUST-0035,2024-06,10.4,2,1
CUST-0035,2024-07,21.9,4,1
CUST-0035,2024-08,14.5,3,1
CUST-0035,2024-09,18.8,7,0
CUST-0035,2024-10,12.7,3,1
CUST-0035,2024-11,14.8,3,0
CUST-0035,2024-12,18.0,4,0
CUST-0035,2025-01,13.4,2,0
CUST-0035,2025-02,16.0,4,1
CUST-0035,2025-03,16.7,4,0
CUST-0035,2025-04,8.0,3,0
CUST-0035,2025-05,21.8,4,0
CUST-0036,2023-12,25.5,5,1
CUST-0036,2024-01,,5,1
CUST-0036,2024-02,21.9,4,1
CUST-0036,2024-03,,4,1
CUST-0036,2024-04,25.0,5,0
CUST-0036,2024-05,28.6,12,0
CUST-0036,2024-06,22.5,4,1
CUST-0036,2024-07,23.1,5,1
CUST-0036,2024-08,21.0,4,1
CUST-0036,2024-09,20.2,8,1
CUST-0036,2024-10,20.4,6,2
CUST-0036,2024-11,19.0,6,4
CUST-0036,2024-12,16.8,4,1
CUST-0036,2025-01,,1,2
CUST-0036,2025-02,16.8,4,2
CUST-0036,2025-03,0.0,1,3
CUST-0036,2025-04,15.6,3,0
CUST-0036,2025-05,10.9,3,1
CUST-0037,2023-09,4.9,1,0
CUST-0037,2023-10,8.8,2,0
CUST-0037,2023-11,11.5,5,0
CUST-0037,2023-12,8.1,2,3
CUST-0037,2024-01,7.9,2,0
CUST-0037,2024-02,11.6,2,1
CUST-0037,2024-03,12.3,2,0
CUST-0037,2024-04,11.9,2,2
CUST-0037,2024-05,9.6,3,0
CUST-0037,2024-06,7.3,1,0
CUST-0037,2024-07,14.1,5,0
CUST-0037,2024-08,,2,1
CUST-0037,2024-09,11.0,2,1
CUST-0037,2024-10,9.9,4,0
CUST-0037,2024-11,6.5,1,0
CUST-0037,2024-12,12.6,2,0
CUST-0037,2025-01,13.9,4,1
CUST-0037,2025-02,5.9,2,1
CUST-0037,2025-03,11.0,4,0
CUST-0037,2025-04,3.7,1,1
CUST-0037,2025-05,3.8,1,1
CUST-0038,2023-07,13.9,4,0
CUST-0038,2023-08,15.5,3,1
CUST-0038,2023-09,12.9,4,0
CUST-0038,2023-10,13.3,2,1
CUST-0038,2023-11,10.2,2,1
CUST-0038,2023-12,10.5,2,1
CUST-0038,2024-01,8.1,1,1
CUST-0038,2024-02,0.0,1,2
CUST-0038,2024-03,14.8,6,1
CUST-0038,2024-04,1.7,1,2
CUST-0038,2024-05,0.0,1,0
CUST-0038,2024-06,0.0,1,2
CUST-0038,2024-07,0.0,1,1
CUST-0038,2024-08,6.2,2,1
CUST-0038,2024-09,0.0,1,1
CUST-0038,2024-10,3.1,1,0
CUST-0038,2024-11,0.0,1,2
CUST-0038,2024-12,4.5,1,1
CUST-0038,2025-01,3.4,1,2
CUST-0038,2025-02,0.0,1,3
CUST-0038,2025-03,0.0,1,3
CUST-0038,2025-04,0.0,1,1
CUST-0038,2025-05,0.0,1,2
CUST-0039,2022-11,10.3,3,0
CUST-0039,2022-12,11.7,4,1
CUST-0039,2023-01,12.0,4,1
CUST-0039,2023-02,3.7,1,3
CUST-0039,2023-03,3.0,1,0
CUST-0039,2023-04,9.0,2,0
CUST-0039,2023-05,6.0,2,0
CUST-0039,2023-06,,2,1
CUST-0039,2023-07,,1,0
CUST-0039,2023-08,0.3,1,2
CUST-0039,2023-09,0.0,1,1
CUST-0039,2023-10,0.0,1,2
CUST-0039,2023-11,0.0,1,2
CUST-0039,2023-12,1.1,1,4
CUST-0039,2024-01,3.8,1,1
CUST-0039,2024-02,0.0,1,1
CUST-0039,2024-03,0.0,1,1
CUST-0039,2024-04,0.0,1,2
CUST-0039,2024-05,0.0,1,0
CUST-0039,2024-06,0.0,1,2
CUST-0039,2024-07,0.0,1,1
CUST-0039,2024-08,0.0,1,0
CUST-0039,2024-09,0.0,1,3
CUST-0039,2024-10,0.0,1,2
CUST-0039,2024-11,0.0,1,0
CUST-0039,2024-12,0.0,1,1
CUST-0039,2025-01,0.0,1,1
CUST-0039,2025-02,0.0,1,1
CUST-0039,2025-03,0.0,1,1
CUST-0039,2025-04,0.0,1,4
CUST-0039,2025-05,0.0,1,4
CUST-0040,2024-06,15.3,5,0
CUST-0040,2024-07,9.7,2,1
CUST-0040,2024-08,8.2,2,0
CUST-0040,2024-09,11.0,3,2
CUST-0040,2024-10,4.1,1,2
CUST-0040,2024-11,7.1,1,0
CUST-0040,2024-12,2.2,1,1
CUST-0040,2025-01,6.0,1,1
CUST-0040,2025-02,0.8,1,1
CUST-0040,2025-03,0.2,1,0
CUST-0040,2025-04,0.0,1,4
CUST-0040,2025-05,0.0,1,0
CUST-0041,2023-02,7.6,1,1
CUST-0041,2023-03,9.4,2,0
CUST-0041,2023-04,15.9,3,1
CUST-0041,2023-05,13.8,3,0
CUST-0041,2023-06,9.4,2,0
CUST-0041,2023-07,13.2,2,0
CUST-0041,2023-08,15.3,6,0
CUST-0041,2023-09,10.8,2,0
CUST-0041,2023-10,9.6,2,0
CUST-0041,2023-11,15.4,6,1
CUST-0041,2023-12,13.0,2,1
CUST-0041,2024-01,13.1,3,1
CUST-0041,2024-02,7.3,1,0
CUST-0041,2024-03,8.2,3,0
CUST-0041,2024-04,13.8,3,0
CUST-0041,2024-05,9.6,4,0
CUST-0041,2024-06,10.8,2,1
CUST-0041,2024-07,7.7,2,0
CUST-0041,2024-08,6.0,1,0
CUST-0041,2024-09,8.4,1,1
CUST-0041,2024-10,11.3,2,2
CUST-0041,2024-11,12.9,2,0
CUST-0041,2024-12,12.0,2,1
CUST-0041,2025-01,10.6,2,1
CUST-0041,2025-02,12.7,3,1
CUST-0041,2025-03,10.4,3,0
CUST-0041,2025-04,14.4,3,2
CUST-0041,2025-05,8.4,3,0
CUST-0042,2022-07,11.9,3,1
CUST-0042,2022-08,15.5,4,1
CUST-0042,2022-09,12.5,5,0
CUST-0042,2022-10,7.5,1,0
CUST-0042,2022-11,9.8,2,2
CUST-0042,2022-12,13.0,4,0
CUST-0042,2023-01,10.0,4,3
CUST-0042,2023-02,14.7,3,0
CUST-0042,2023-03,13.0,5,0
CUST-0042,2023-04,8.8,2,1
CUST-0042,2023-05,11.7,3,2
CUST-0042,2023-06,10.5,2,0
CUST-0042,2023-07,11.3,3,0
CUST-0042,2023-08,16.6,4,0
CUST-0042,2023-09,9.4,2,1
CUST-0042,2023-10,11.7,5,0
CUST-0042,2023-11,10.1,2,0
CUST-0042,2023-12,14.2,5,1
CUST-0042,2024-01,7.1,1,0
CUST-0042,2024-02,9.3,3,3
CUST-0042,2024-03,8.7,3,0
CUST-0042,2024-04,9.8,2,0
CUST-0042,2024-05,15.3,3,0
CUST-0042,2024-06,10.4,2,2
CUST-0042,2024-07,11.5,2,1
CUST-0042,2024-08,9.1,2,0
CUST-0042,2024-09,10.0,2,1
CUST-0042,2024-10,2.0,1,1
CUST-0042,2024-11,11.9,2,0
CUST-0042,2024-12,13.1,2,0
CUST-0042,2025-01,11.6,3,0
CUST-0043,2024-01,13.8,3,0
CUST-0043,2024-02,20.2,4,0
CUST-0043,2024-03,20.1,4,0
CUST-0043,2024-04,20.6,5,0
CUST-0043,2024-05,,5,0
CUST-0043,2024-06,19.7,4,0
CUST-0043,2024-07,20.8,9,0
CUST-0043,2024-08,16.6,4,1
CUST-0043,2024-09,13.7,3,0
CUST-0043,2024-10,18.0,6,0
CUST-0043,2024-11,24.2,5,1
CUST-0043,2024-12,19.4,7,1
CUST-0043,2025-01,23.8,4,0
CUST-0043,2025-02,20.2,8,0
CUST-0043,2025-03,18.6,3,0
CUST-0043,2025-04,19.6,5,0
CUST-0043,2025-05,20.3,4,1
CUST-0044,2022-05,9.8,4,2
CUST-0044,2022-06,14.0,6,3
CUST-0044,2022-07,9.1,3,0
CUST-0044,2022-08,7.3,1,2
CUST-0044,2022-09,7.5,1,0
CUST-0044,2022-10,1.8,1,0
CUST-0044,2022-11,4.3,1,0
CUST-0044,2022-12,5.8,1,2
CUST-0044,2023-01,0.0,1,0
CUST-0044,2023-02,,1,1
CUST-0044,2023-03,0.0,1,2
CUST-0044,2023-04,0.0,1,2
CUST-0044,2023-05,2.7,1,1
CUST-0044,2023-06,0.0,1,3
CUST-0044,2023-07,3.4,1,1
CUST-0044,2023-08,0.0,1,2
CUST-0044,2023-09,0.0,1,0
CUST-0044,2023-10,0.0,1,0
CUST-0044,2023-11,0.0,1,1
CUST-0044,2023-12,0.0,1,2
CUST-0044,2024-01,0.6,1,1
CUST-0044,2024-02,0.0,1,1
CUST-0044,2024-03,0.0,1,1
CUST-0044,2024-04,0.0,1,0
CUST-0044,2024-05,0.0,1,0
CUST-0044,2024-06,0.0,1,1
CUST-0044,2024-07,0.0,1,3
CUST-0044,2024-08,0.0,1,3
CUST-0044,2024-09,0.0,1,1
CUST-0044,2024-10,,1,0
CUST-0044,2024-11,0.0,1,1
CUST-0045,2024-02,21.2,6,0
CUST-0045,2024-03,28.5,6,1
CUST-0045,2024-04,31.0,15,1
CUST-0045,2024-05,27.8,11,0
CUST-0045,2024-06,30.0,14,1
CUST-0045,2024-07,25.4,5,0
CUST-0045,2024-08,26.3,7,2
CUST-0045,2024-09,25.1,8,2
CUST-0045,2024-10,29.0,6,0
CUST-0045,2024-11,30.9,6,0
CUST-0045,2024-12,25.8,10,0
CUST-0045,2025-01,22.5,4,1
CUST-0045,2025-02,25.6,6,0
CUST-0045,2025-03,31.4,9,0
CUST-0045,2025-04,23.2,5,1
CUST-0045,2025-05,29.7,6,1
CUST-0046,2023-07,17.7,7,0
CUST-0046,2023-08,18.0,4,1
CUST-0046,2023-09,7.4,1,1
CUST-0046,2023-10,8.0,2,1
CUST-0046,2023-11,8.9,4,0
CUST-0046,2023-12,9.8,4,0
CUST-0046,2024-01,4.4,1,2
CUST-0046,2024-02,3.7,1,1
CUST-0046,2024-03,5.2,1,0
CUST-0046,2024-04,7.1,2,3
CUST-0046,2024-05,5.5,2,2
CUST-0046,2024-06,0.0,1,3
CUST-0046,2024-07,0.0,1,1
CUST-0046,2024-08,0.0,1,0
CUST-0046,2024-09,0.0,1,1
CUST-0046,2024-10,6.6,2,2
CUST-0046,2024-11,2.2,1,0
CUST-0046,2024-12,0.0,1,0
CUST-0046,2025-01,0.0,1,4
CUST-0046,2025-02,0.0,1,1
CUST-0046,2025-03,,1,0
CUST-0046,2025-04,0.0,1,1
CUST-0046,2025-05,0.0,1,1
CUST-0047,2022-04,31.1,6,0
CUST-0047,2022-05,26.4,5,0
CUST-0047,2022-06,22.3,4,0
CUST-0047,2022-07,24.7,5,0
CUST-0047,2022-08,25.6,5,0
CUST-0047,2022-09,29.7,6,1
CUST-0047,2022-10,25.6,5,1
CUST-0047,2022-11,24.0,5,0
CUST-0047,2022-12,31.1,6,1
CUST-0047,2023-01,30.5,7,0
CUST-0047,2023-02,31.9,10,1
CUST-0047,2023-03,27.5,11,1
CUST-0047,2023-04,25.4,6,0
CUST-0047,2023-05,25.8,7,0
CUST-0047,2023-06,27.8,5,0
CUST-0047,2023-07,29.8,8,0
CUST-0047,2023-08,25.0,5,0
CUST-0047,2023-09,21.3,5,0
CUST-0047,2023-10,33.8,7,0
CUST-0047,2023-11,22.2,4,1
CUST-0047,2023-12,23.4,9,0
CUST-0047,2024-01,30.9,14,0
CUST-0047,2024-02,24.1,4,1
CUST-0047,2024-03,24.3,9,1
CUST-0047,2024-04,27.6,13,0
CUST-0047,2024-05,29.5,6,0
CUST-0047,2024-06,24.7,6,0
CUST-0047,2024-07,29.4,6,0
CUST-0047,2024-08,26.2,6,0
CUST-0047,2024-09,26.8,5,1
CUST-0047,2024-10,28.5,6,0
CUST-0048,2022-02,15.3,3,0
CUST-0048,2022-03,16.5,6,0
CUST-0048,2022-04,15.1,3,1
CUST-0048,2022-05,12.4,3,2
CUST-0048,2022-06,14.9,6,0
CUST-0048,2022-07,16.7,6,1
CUST-0048,2022-08,14.3,2,1
CUST-0048,2022-09,17.5,7,1
CUST-0048,2022-10,18.8,7,0
CUST-0048,2022-11,21.0,9,0
CUST-0048,2022-12,14.6,6,0
CUST-0048,2023-01,19.6,4,0
CUST-0048,2023-02,21.5,5,0
CUST-0048,2023-03,17.3,4,1
CUST-0048,2023-04,21.0,10,0
CUST-0048,2023-05,15.4,5,0
CUST-0048,2023-06,25.4,5,0
CUST-0048,2023-07,18.1,5,0
CUST-0048,2023-08,16.2,4,0
CUST-0048,2023-09,11.8,2,1
CUST-0048,2023-10,19.7,4,1
CUST-0048,2023-11,26.5,8,1
CUST-0048,2023-12,19.8,5,1
CUST-0048,2024-01,17.1,5,0
CUST-0048,2024-02,20.7,4,2
CUST-0048,2024-03,19.0,7,1
CUST-0048,2024-04,9.5,2,1
CUST-0048,2024-05,22.8,9,2
CUST-0048,2024-06,22.0,6,0
CUST-0048,2024-07,20.5,5,0
CUST-0048,2024-08,22.3,6,1
CUST-0049,2023-02,18.9,5,1
CUST-0049,2023-03,17.1,3,0
CUST-0049,2023-04,22.7,7,0
CUST-0049,2023-05,23.0,6,0
CUST-0049,2023-06,30.0,10,0
CUST-0049,2023-07,16.2,6,1
CUST-0049,2023-08,21.7,5,0
CUST-0049,2023-09,19.9,4,1
CUST-0049,2023-10,24.6,11,0
CUST-0049,2023-11,23.8,6,0
CUST-0049,2023-12,26.1,5,0
CUST-0049,2024-01,26.8,9,0
CUST-0049,2024-02,15.6,6,1
CUST-0049,2024-03,21.4,7,0
CUST-0049,2024-04,17.7,7,1
CUST-0049,2024-05,18.7,9,0
CUST-0049,2024-06,14.5,3,0
CUST-0049,2024-07,22.1,5,1
CUST-0049,2024-08,14.4,4,0
CUST-0049,2024-09,17.4,4,0
CUST-0049,2024-10,22.2,9,0
CUST-0049,2024-11,17.6,4,0
CUST-0049,2024-12,16.8,4,0
CUST-0049,2025-01,16.9,5,1
CUST-0049,2025-02,19.9,4,0
CUST-0049,2025-03,19.3,8,1
CUST-0049,2025-04,21.8,8,1
CUST-0049,2025-05,22.8,10,0
CUST-0050,2022-02,13.4,5,0
CUST-0050,2022-03,,5,0
CUST-0050,2022-04,12.3,2,0
CUST-0050,2022-05,9.4,3,0
CUST-0050,2022-06,11.8,2,0
CUST-0050,2022-07,8.4,3,1
CUST-0050,2022-08,14.1,2,2
CUST-0050,2022-09,12.9,5,1
CUST-0050,2022-10,15.8,5,0
CUST-0050,2022-11,7.5,1,1
CUST-0050,2022-12,10.3,3,0
CUST-0050,2023-01,11.7,2,0
CUST-0050,2023-02,8.9,3,2
CUST-0050,2023-03,8.1,2,0
CUST-0050,2023-04,10.9,2,0
CUST-0050,2023-05,7.5,1,1
CUST-0050,2023-06,13.2,3,1
CUST-0050,2023-07,6.6,1,0
CUST-0050,2023-08,9.0,2,0
CUST-0050,2023-09,13.0,2,0
CUST-0050,2023-10,17.0,6,0
CUST-0050,2023-11,10.8,4,1
CUST-0050,2023-12,10.4,2,0
CUST-0050,2024-01,4.8,1,0
CUST-0050,2024-02,11.1,2,0
CUST-0050,2024-03,11.8,2,0
CUST-0050,2024-04,9.1,3,0
CUST-0050,2024-05,6.3,1,0
CUST-0050,2024-06,13.3,4,1
CUST-0050,2024-07,11.2,2,0
CUST-0050,2024-08,10.3,4,1
CUST-0051,2022-05,15.5,6,1
CUST-0051,2022-06,11.5,5,0
CUST-0051,2022-07,14.0,4,0
CUST-0051,2022-08,18.3,8,0
CUST-0051,2022-09,16.7,3,0
CUST-0051,2022-10,18.5,4,0
CUST-0051,2022-11,16.6,3,0
CUST-0051,2022-12,12.2,2,0
CUST-0051,2023-01,20.5,8,0
CUST-0051,2023-02,14.2,4,2
CUST-0051,2023-03,16.3,5,0
CUST-0051,2023-04,13.5,2,0
CUST-0051,2023-05,17.5,4,0
CUST-0051,2023-06,15.7,4,0
CUST-0051,2023-07,14.6,6,0
CUST-0051,2023-08,14.9,3,0
CUST-0051,2023-09,9.4,1,0
CUST-0051,2023-10,16.7,4,1
CUST-0051,2023-11,17.4,8,1
CUST-0051,2023-12,,4,0
CUST-0051,2024-01,14.1,3,0
CUST-0051,2024-02,11.3,2,0
CUST-0051,2024-03,15.0,3,1
CUST-0051,2024-04,12.5,2,1
CUST-0051,2024-05,15.2,3,1
CUST-0051,2024-06,14.2,3,1
CUST-0051,2024-07,15.7,4,0
CUST-0051,2024-08,16.3,3,0
CUST-0051,2024-09,19.4,5,0
CUST-0051,2024-10,19.8,8,0
CUST-0051,2024-11,15.9,3,0
CUST-0052,2023-04,19.6,4,0
CUST-0052,2023-05,27.3,12,2
CUST-0052,2023-06,25.1,5,1
CUST-0052,2023-07,20.3,5,2
CUST-0052,2023-08,9.9,3,0
CUST-0052,2023-09,20.7,4,1
CUST-0052,2023-10,18.4,7,1
CUST-0052,2023-11,8.8,3,2
CUST-0052,2023-12,16.1,3,2
CUST-0052,2024-01,8.0,3,1
CUST-0052,2024-02,2.5,1,0
CUST-0052,2024-03,14.8,3,1
CUST-0052,2024-04,14.1,3,1
CUST-0052,2024-05,0.0,1,2
CUST-0052,2024-06,4.6,1,0
CUST-0052,2024-07,0.0,1,2
CUST-0052,2024-08,10.0,4,2
CUST-0052,2024-09,0.0,1,0
CUST-0052,2024-10,,1,2
CUST-0052,2024-11,13.8,3,0
CUST-0052,2024-12,0.0,1,0
CUST-0052,2025-01,0.0,1,2
CUST-0052,2025-02,8.9,2,1
CUST-0052,2025-03,0.0,1,3
CUST-0052,2025-04,0.0,1,0
CUST-0052,2025-05,9.0,2,2
CUST-0053,2024-05,6.0,1,1
CUST-0053,2024-06,7.8,3,1
CUST-0053,2024-07,3.7,1,1
CUST-0053,2024-08,3.1,1,2
CUST-0053,2024-09,0.6,1,0
CUST-0053,2024-10,10.6,3,2
CUST-0053,2024-11,2.5,1,0
CUST-0053,2024-12,6.4,2,2
CUST-0053,2025-01,0.4,1,3
CUST-0053,2025-02,0.0,1,2
CUST-0053,2025-03,0.0,1,3
CUST-0053,2025-04,0.0,1,0
CUST-0053,2025-05,0.4,1,0
CUST-0054,2023-02,29.0,8,4
CUST-0054,2023-03,24.9,9,2
CUST-0054,2023-04,19.4,6,1
CUST-0054,2023-05,20.9,4,1
CUST-0054,2023-06,18.8,6,1
CUST-0054,2023-07,23.1,6,1
CUST-0054,2023-08,11.2,3,1
CUST-0054,2023-09,17.9,6,1
CUST-0054,2023-10,14.8,3,1
CUST-0054,2023-11,4.1,1,1
CUST-0054,2023-12,11.2,4,1
CUST-0054,2024-01,10.3,2,0
CUST-0054,2024-02,7.2,1,0
CUST-0054,2024-03,0.0,1,1
CUST-0054,2024-04,18.5,4,1
CUST-0054,2024-05,15.5,4,2
CUST-0054,2024-06,11.4,2,1
CUST-0054,2024-07,15.0,5,1
CUST-0054,2024-08,15.9,3,1
CUST-0054,2024-09,16.9,4,1
CUST-0054,2024-10,0.0,1,2
CUST-0054,2024-11,0.0,1,0
CUST-0054,2024-12,0.0,1,1
CUST-0054,2025-01,6.0,1,2
CUST-0054,2025-02,0.0,1,1
CUST-0054,2025-03,0.0,1,0
CUST-0054,2025-04,14.1,3,1
CUST-0054,2025-05,0.0,1,1
CUST-0055,2023-12,26.8,6,0
CUST-0055,2024-01,26.2,8,0
CUST-0055,2024-02,30.0,10,0
CUST-0055,2024-03,27.9,6,0
CUST-0055,2024-04,29.6,14,1
CUST-0055,2024-05,32.3,12,0
CUST-0055,2024-06,28.9,7,0
CUST-0055,2024-07,21.8,9,0
CUST-0055,2024-08,30.7,12,0
CUST-0055,2024-09,27.3,7,1
CUST-0055,2024-10,26.7,5,0
CUST-0055,2024-11,23.8,5,0
CUST-0055,2024-12,29.4,6,0
CUST-0055,2025-01,29.3,5,1
CUST-0055,2025-02,25.8,6,0
CUST-0055,2025-03,23.6,5,0
CUST-0055,2025-04,23.6,11,1
CUST-0055,2025-05,,10,2
CUST-0056,2024-04,21.2,6,0
CUST-0056,2024-05,16.1,4,0
CUST-0056,2024-06,22.7,7,1
CUST-0056,2024-07,19.8,4,0
CUST-0056,2024-08,19.8,5,0
CUST-0056,2024-09,21.9,5,1
CUST-0056,2024-10,22.6,4,0
CUST-0056,2024-11,20.4,7,0
CUST-0056,2024-12,28.0,10,0
CUST-0056,2025-01,20.3,6,0
CUST-0056,2025-02,22.3,4,1
CUST-0056,2025-03,18.4,3,1
CUST-0056,2025-04,18.8,4,0
CUST-0056,2025-05,26.7,7,0
CUST-0057,2024-01,12.5,5,1
CUST-0057,2024-02,15.5,5,0
CUST-0057,2024-03,11.0,2,1
CUST-0057,2024-04,10.0,2,0
CUST-0057,2024-05,8.8,4,2
CUST-0057,2024-06,5.0,1,1
CUST-0057,2024-07,3.3,1,1
CUST-0057,2024-08,6.1,1,2
CUST-0057,2024-09,0.0,1,1
CUST-0057,2024-10,3.8,1,2
CUST-0057,2024-11,0.2,1,0
CUST-0057,2024-12,0.0,1,3
CUST-0057,2025-01,,2,0
CUST-0057,2025-02,0.0,1,2
CUST-0057,2025-03,0.0,1,0
CUST-0057,2025-04,0.0,1,2
CUST-0057,2025-05,6.7,2,1
CUST-0058,2023-07,20.0,5,0
CUST-0058,2023-08,24.9,10,1
CUST-0058,2023-09,23.3,4,0
CUST-0058,2023-10,16.7,5,1
CUST-0058,2023-11,18.8,3,1
CUST-0058,2023-12,18.7,6,1
CUST-0058,2024-01,18.3,7,1
CUST-0058,2024-02,24.8,7,0
CUST-0058,2024-03,16.4,5,1
CUST-0058,2024-04,19.6,4,0
CUST-0058,2024-05,19.8,7,0
CUST-0058,2024-06,22.0,6,0
CUST-0058,2024-07,22.5,6,0
CUST-0058,2024-08,23.2,6,0
CUST-0058,2024-09,22.3,5,0
CUST-0058,2024-10,15.3,4,1
CUST-0058,2024-11,20.6,6,2
CUST-0058,2024-12,23.0,10,0
CUST-0058,2025-01,17.6,4,0
CUST-0058,2025-02,15.8,3,0
CUST-0058,2025-03,22.7,4,1
CUST-0058,2025-04,18.8,4,2
CUST-0058,2025-05,19.5,4,0
CUST-0059,2023-02,18.6,7,0
CUST-0059,2023-03,19.4,6,1
CUST-0059,2023-04,12.0,2,0
CUST-0059,2023-05,16.9,4,1
CUST-0059,2023-06,22.7,5,0
CUST-0059,2023-07,17.2,4,1
CUST-0059,2023-08,21.1,7,2
CUST-0059,2023-09,16.2,6,0
CUST-0059,2023-10,19.9,4,0
CUST-0059,2023-11,19.8,8,1
CUST-0059,2023-12,22.0,8,1
CUST-0059,2024-01,10.0,3,1
CUST-0059,2024-02,19.9,8,0
CUST-0059,2024-03,22.7,8,0
CUST-0059,2024-04,18.3,8,1
CUST-0059,2024-05,19.2,3,2
CUST-0059,2024-06,19.5,8,1
CUST-0059,2024-07,24.5,8,0
CUST-0059,2024-08,20.3,7,1
CUST-0059,2024-09,22.5,8,1
CUST-0059,2024-10,19.3,4,0
CUST-0059,2024-11,15.5,6,0
CUST-0059,2024-12,21.0,8,0
CUST-0059,2025-01,21.5,7,0
CUST-0059,2025-02,20.0,5,1
CUST-0059,2025-03,16.7,4,1
CUST-0059,2025-04,20.4,5,0
CUST-0059,2025-05,21.6,6,0
CUST-0060,2023-04,33.7,14,2
CUST-0060,2023-05,20.1,6,2
